8.869396647945271273e-01 2.791106470361854885e-01 3.680153226772158170e-01 6.913834059280903332e-01
4.873911582465143000e-02 7.357632330430941003e-01 -6.754827632816443606e-01 9.860495994335555237e-03
-4.593065747437158342e-01 6.170491970767134626e-01 6.389739891295889151e-01 9.042585642652170019e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
